기재사초,0,0,0,NNP,*,F,기재사초,*,*,*,*,*
기재잡기,0,0,0,NNP,*,F,기재잡기,*,*,*,*,*
기전고,0,0,0,NNP,*,F,기전고,*,*,*,*,*
기측체의,0,0,0,NNP,*,F,기측체의,*,*,*,*,*
기하원본,0,0,0,NNP,*,T,기하원본,*,*,*,*,*
기하학원론,0,0,0,NNP,*,T,기하학원론,*,*,*,*,*
기해일기,0,0,0,NNP,*,F,기해일기,*,*,*,*,*
기효신서,0,0,0,NNP,*,F,기효신서,*,*,*,*,*
기효신서절요,0,0,0,NNP,*,F,기효신서절요,*,*,*,*,*
길랴크,0,0,0,NNP,*,F,길랴크,*,*,*,*,*
길랴크족,0,0,0,NNP,*,T,길랴크족,*,*,*,*,*
길례요람,0,0,0,NNP,*,T,길례요람,*,*,*,*,*
김씨세효도,0,0,0,NNP,*,F,김씨세효도,*,*,*,*,*
김일성경기장,0,0,0,NNP,*,T,김일성경기장,*,*,*,*,*
김일성광장,0,0,0,NNP,*,T,김일성광장,*,*,*,*,*
깁더조선말본,0,0,0,NNP,*,T,깁더조선말본,*,*,*,*,*
꿀벌의생활,0,0,0,NNP,*,T,꿀벌의생활,*,*,*,*,*
꿈의해석,0,0,0,NNP,*,T,꿈의해석,*,*,*,*,*
나가족,0,0,0,NNP,*,T,나가족,*,*,*,*,*
나려이두,0,0,0,NNP,*,F,나려이두,*,*,*,*,*
나리포사실,0,0,0,NNP,*,T,나리포사실,*,*,*,*,*
나바호족,0,0,0,NNP,*,T,나바호족,*,*,*,*,*
나우아족,0,0,0,NNP,*,T,나우아족,*,*,*,*,*
나우아틀인,0,0,0,NNP,*,T,나우아틀인,*,*,*,*,*
나의투쟁,0,0,0,NNP,*,T,나의투쟁,*,*,*,*,*
나이팅게일상,0,0,0,NNP,*,T,나이팅게일상,*,*,*,*,*
나일로틱니그로,0,0,0,NNP,*,F,나일로틱니그로,*,*,*,*,*
나자와사자,0,0,0,NNP,*,F,나자와사자,*,*,*,*,*
